"249180010","PSZCZYNA","2005","01","01",5.4,"",-1.3,"",2.4,"",-.1,"",1.5,"","W",0,"9"
"249180010","PSZCZYNA","2005","01","02",6.4,"",1.7,"",3.5,"",.6,"",1.2,"","W",0,"9"
"249180010","PSZCZYNA","2005","01","03",3.9,"",.7,"",2.2,"",-.1,"",16.9,"","S",0,"9"
"249180010","PSZCZYNA","2005","01","04",6.4,"",-.3,"",3.9,"",.0,"",10.6,"","W",0,"9"
"249180010","PSZCZYNA","2005","01","05",6.3,"",3.2,"",4.7,"",1.3,"",2.6,"","W",0,"9"
"249180010","PSZCZYNA","2005","01","06",5.5,"",2.7,"",4.4,"",1.3,"",4.7,"","W",0,"9"
"249180010","PSZCZYNA","2005","01","07",8.0,"",.7,"",4.9,"",.8,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","08",14.3,"",3.5,"",8.0,"",.8,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","09",9.8,"",3.2,"",6.0,"",.8,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","10",12.6,"",2.4,"",6.8,"",-1.6,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","11",9.4,"",1.7,"",4.9,"",-2.1,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","12",9.6,"",-2.3,"",3.7,"",-5.1,"",4.7,"","W",0,"9"
"249180010","PSZCZYNA","2005","01","13",7.5,"",3.1,"",4.8,"",-4.6,"",4.1,"","S",0,"9"
"249180010","PSZCZYNA","2005","01","14",3.1,"",-.3,"",1.4,"",-1.6,"",2.5,"","S",0,""
"249180010","PSZCZYNA","2005","01","15",2.4,"",-.8,"",.7,"",-5.1,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","16",1.9,"",-6.3,"",-2.5,"",-8.5,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","17",4.3,"",-6.8,"",-1.3,"",-9.0,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","18",4.7,"",-5.5,"",-.7,"",-7.0,"",.0,"9","W",0,"9"
"249180010","PSZCZYNA","2005","01","19",.7,"",-4.8,"",-1.6,"",-7.0,"",.1,"","S",0,"9"
"249180010","PSZCZYNA","2005","01","20",2.9,"",-1.8,"",1.2,"",-4.6,"",7.8,"","S",0,""
"249180010","PSZCZYNA","2005","01","21",4.5,"",.7,"",2.8,"",-1.6,"",6.2,"","S",0,"9"
"249180010","PSZCZYNA","2005","01","22",3.9,"",-1.8,"",.4,"",-3.6,"",2.7,"","S",10,""
"249180010","PSZCZYNA","2005","01","23",.4,"",-4.8,"",-2.7,"",-5.1,"",.6,"","S",13,""
"249180010","PSZCZYNA","2005","01","24",-.5,"",-6.5,"",-2.8,"",-7.5,"",3.0,"","S",12,""
"249180010","PSZCZYNA","2005","01","25",-1.1,"",-5.5,"",-3.9,"",-5.5,"",.5,"","S",14,""
"249180010","PSZCZYNA","2005","01","26",-5.1,"",-6.3,"",-5.5,"",-5.7,"",4.6,"","S",14,""
"249180010","PSZCZYNA","2005","01","27",-4.6,"",-9.3,"",-7.3,"",-7.0,"",.6,"","S",20,""
"249180010","PSZCZYNA","2005","01","28",-3.6,"",-14.2,"",-9.7,"",-16.8,"",.0,"","W",20,""
"249180010","PSZCZYNA","2005","01","29",-6.3,"",-18.7,"",-11.2,"",-19.8,"",.0,"9","W",20,""
"249180010","PSZCZYNA","2005","01","30",-5.1,"",-8.3,"",-7.1,"",-18.8,"",.3,"","S",19,""
"249180010","PSZCZYNA","2005","01","31",-.1,"",-8.3,"",-3.2,"",-11.8,"",4.8,"","S",17,""
"249180130","CIESZYN","2005","01","01",4.3,"",1.6,"",3.0,"",.5,"",.8,"","W",0,"9"
"249180130","CIESZYN","2005","01","02",7.4,"",3.8,"",5.1,"",1.5,"",.8,"","W",0,"9"
"249180130","CIESZYN","2005","01","03",4.3,"",.4,"",1.9,"",-.4,"",9.1,"","S",0,"9"
"249180130","CIESZYN","2005","01","04",5.2,"",.9,"",3.6,"",-.4,"",13.1,"","W",0,"9"
"249180130","CIESZYN","2005","01","05",5.8,"",3.9,"",4.7,"",2.5,"",2.4,"","W",0,"9"
"249180130","CIESZYN","2005","01","06",5.4,"",3.3,"",4.7,"",1.1,"",9.9,"","W",0,"9"
"249180130","CIESZYN","2005","01","07",7.0,"",1.1,"",4.2,"",-2.3,"",.0,"","W",0,"9"
"249180130","CIESZYN","2005","01","08",15.4,"",4.3,"",8.8,"",1.1,"",.0,"9","W",0,"9"
"249180130","CIESZYN","2005","01","09",10.9,"",5.8,"",7.5,"",2.4,"",.0,"9","W",0,"9"
"249180130","CIESZYN","2005","01","10",12.3,"",2.0,"",6.6,"",-1.8,"",.0,"9","W",0,"9"
"249180130","CIESZYN","2005","01","11",10.3,"",3.9,"",5.9,"",-.8,"",.0,"9","W",0,"9"
"249180130","CIESZYN","2005","01","12",10.8,"",1.0,"",5.1,"",-2.9,"",3.2,"","W",0,"9"
"249180130","CIESZYN","2005","01","13",6.8,"",2.9,"",4.5,"",-.1,"",2.9,"","S",0,"9"
"249180130","CIESZYN","2005","01","14",3.1,"",.5,"",1.4,"",-1.3,"",6.0,"","S",0,""
"249180130","CIESZYN","2005","01","15",1.4,"",.2,"",.7,"",-1.0,"",.0,"9","W",2,""
"249180130","CIESZYN","2005","01","16",1.8,"",-7.4,"",-3.3,"",-8.6,"",.0,"9","W",1,""
"249180130","CIESZYN","2005","01","17",3.0,"",-2.1,"",-.2,"",-5.0,"",.0,"9","W",0,"9"
"249180130","CIESZYN","2005","01","18",3.1,"",-1.6,"",.3,"",-4.5,"",.0,"","W",0,"9"
"249180130","CIESZYN","2005","01","19",1.3,"",-4.4,"",-1.6,"",-6.9,"",.5,"","S",0,"9"
"249180130","CIESZYN","2005","01","20",4.0,"",-1.6,"",1.8,"",-5.0,"",9.8,"","S",0,"9"
"249180130","CIESZYN","2005","01","21",4.8,"",1.4,"",2.9,"",-1.3,"",3.6,"","S",0,"9"
"249180130","CIESZYN","2005","01","22",2.2,"",-1.1,"",.2,"",-1.4,"",3.8,"","S",7,""
"249180130","CIESZYN","2005","01","23",.1,"",-5.4,"",-3.0,"",-5.9,"",1.2,"","S",11,""
"249180130","CIESZYN","2005","01","24",-.6,"",-7.8,"",-3.3,"",-14.4,"",4.1,"","S",12,""
"249180130","CIESZYN","2005","01","25",-1.6,"",-5.6,"",-3.9,"",-4.2,"",.8,"","S",15,""
"249180130","CIESZYN","2005","01","26",-4.7,"",-6.6,"",-5.5,"",-8.0,"",10.9,"","S",15,""
"249180130","CIESZYN","2005","01","27",-5.2,"",-8.8,"",-7.6,"",-8.4,"",.8,"","S",27,""
"249180130","CIESZYN","2005","01","28",-3.0,"",-12.9,"",-9.4,"",-18.3,"",.0,"","W",30,""
"249180130","CIESZYN","2005","01","29",-5.2,"",-21.0,"",-12.1,"",-28.1,"",.0,"","W",29,""
"249180130","CIESZYN","2005","01","30",-4.2,"",-10.5,"",-8.2,"",-17.3,"",.3,"","S",25,""
"249180130","CIESZYN","2005","01","31",.2,"",-11.9,"",-4.1,"",-16.8,"",13.0,"","S",22,""
"249180160","BRENNA","2005","01","01",3.6,"",1.7,"",2.6,"",.5,"",.9,"","W",0,"9"
"249180160","BRENNA","2005","01","02",6.6,"",2.3,"",4.1,"",1.0,"",2.7,"","W",0,"9"
"249180160","BRENNA","2005","01","03",3.8,"",.4,"",1.7,"",-.6,"",12.2,"","S",0,"9"
"249180160","BRENNA","2005","01","04",5.0,"",.8,"",3.3,"",-.5,"",18.1,"","W",0,"9"
"249180160","BRENNA","2005","01","05",5.4,"",3.4,"",4.4,"",2.3,"",3.5,"","W",0,"9"
"249180160","BRENNA","2005","01","06",5.2,"",2.8,"",3.8,"",1.3,"",3.6,"","W",0,"9"
"249180160","BRENNA","2005","01","07",5.9,"",1.3,"",3.6,"",-1.9,"",.0,"9","W",0,"9"
"249180160","BRENNA","2005","01","08",13.6,"",3.8,"",8.2,"",1.6,"",.0,"9","W",0,"9"
"249180160","BRENNA","2005","01","09",11.6,"",5.6,"",7.6,"",2.2,"",.0,"9","W",0,"9"
"249180160","BRENNA","2005","01","10",11.1,"",2.2,"",6.4,"",-1.5,"",.0,"9","W",0,"9"
"249180160","BRENNA","2005","01","11",9.7,"",2.0,"",4.5,"",-1.8,"",.0,"9","W",0,"9"
"249180160","BRENNA","2005","01","12",10.0,"",.6,"",4.4,"",-2.5,"",1.8,"","W",0,"9"
"249180160","BRENNA","2005","01","13",6.4,"",3.1,"",4.5,"",-.3,"",3.0,"","W",0,"9"
"249180160","BRENNA","2005","01","14",3.4,"",.0,"",1.3,"",-.9,"",4.9,"","S",0,"9"
