"249180010","PSZCZYNA","2001","06","01",11.1,"",.0,"8",.3,"",8.0,""
"249180010","PSZCZYNA","2001","06","02",13.4,"",.0,"8",1.7,"",6.3,""
"249180010","PSZCZYNA","2001","06","03",12.4,"",.0,"8",1.0,"",6.7,""
"249180010","PSZCZYNA","2001","06","04",10.1,"",.0,"8",1.0,"",7.7,""
"249180010","PSZCZYNA","2001","06","05",11.4,"",.0,"8",1.3,"",7.3,""
"249180010","PSZCZYNA","2001","06","06",12.8,"",.0,"8",1.0,"",2.3,""
"249180010","PSZCZYNA","2001","06","07",16.4,"",.0,"8",1.0,"",5.3,""
"249180010","PSZCZYNA","2001","06","08",16.7,"",.0,"8",1.3,"",7.7,""
"249180010","PSZCZYNA","2001","06","09",13.4,"",.0,"8",1.0,"",8.0,""
"249180010","PSZCZYNA","2001","06","10",14.0,"",.0,"8",1.0,"",8.0,""
"249180010","PSZCZYNA","2001","06","11",11.7,"",.0,"8",1.3,"",8.0,""
"249180010","PSZCZYNA","2001","06","12",12.0,"",.0,"8",2.0,"",3.3,""
"249180010","PSZCZYNA","2001","06","13",13.7,"",.0,"8",1.0,"",2.0,""
"249180010","PSZCZYNA","2001","06","14",14.3,"",.0,"8",1.0,"",3.0,""
"249180010","PSZCZYNA","2001","06","15",16.8,"",.0,"8",.7,"",3.0,""
"249180010","PSZCZYNA","2001","06","16",16.6,"",.0,"8",1.0,"",5.7,""
"249180010","PSZCZYNA","2001","06","17",16.5,"",.0,"8",.0,"",4.3,""
"249180010","PSZCZYNA","2001","06","18",15.9,"",.0,"8",2.3,"",5.3,""
"249180010","PSZCZYNA","2001","06","19",14.3,"",.0,"8",.7,"",7.3,""
"249180010","PSZCZYNA","2001","06","20",13.3,"",.0,"8",.7,"",7.3,""
"249180010","PSZCZYNA","2001","06","21",16.4,"",.0,"8",.7,"",7.0,""
"249180010","PSZCZYNA","2001","06","22",13.7,"",.0,"8",1.3,"",8.0,""
"249180010","PSZCZYNA","2001","06","23",11.9,"",.0,"8",2.7,"",8.0,""
"249180010","PSZCZYNA","2001","06","24",14.8,"",.0,"8",1.7,"",8.0,""
"249180010","PSZCZYNA","2001","06","25",17.1,"",.0,"8",1.0,"",3.7,""
"249180010","PSZCZYNA","2001","06","26",17.2,"",.0,"8",.7,"",2.0,""
"249180010","PSZCZYNA","2001","06","27",18.7,"",.0,"8",.7,"",1.7,""
"249180010","PSZCZYNA","2001","06","28",19.7,"",.0,"8",.7,"",.7,""
"249180010","PSZCZYNA","2001","06","29",19.0,"",.0,"8",.3,"",2.7,""
"249180010","PSZCZYNA","2001","06","30",17.3,"",.0,"8",.0,"",5.0,""
"249180130","CIESZYN","2001","06","01",10.3,"",93.8,"",1.0,"",7.0,""
"249180130","CIESZYN","2001","06","02",13.6,"",66.8,"",2.3,"",3.3,""
"249180130","CIESZYN","2001","06","03",12.7,"",71.3,"",2.3,"",5.3,""
"249180130","CIESZYN","2001","06","04",9.7,"",77.5,"",2.3,"",7.7,""
"249180130","CIESZYN","2001","06","05",11.2,"",89.3,"",1.0,"",6.7,""
"249180130","CIESZYN","2001","06","06",13.3,"",68.8,"",.7,"",5.0,""
"249180130","CIESZYN","2001","06","07",16.0,"",67.0,"",1.3,"",4.7,""
"249180130","CIESZYN","2001","06","08",16.4,"",75.3,"",1.3,"",5.7,""
"249180130","CIESZYN","2001","06","09",13.6,"",93.5,"",1.0,"",7.3,""
