"249180010","PSZCZYNA","2008","09","01",24.4,"",7.8,"",15.4,"",6.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","02",25.5,"",12.0,"",19.0,"",10.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","03",28.0,"",12.4,"",19.1,"",9.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","04",25.5,"",14.4,"",20.0,"",12.4,"",1.5,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","05",27.7,"",13.9,"",20.1,"",12.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","06",30.0,"",13.9,"",20.7,"",10.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","07",24.4,"",14.4,"",19.9,"",12.0,"",12.9,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","08",20.7,"",13.9,"",16.3,"",13.1,"",3.3,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","09",21.9,"",10.0,"",15.6,"",6.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","10",25.0,"",9.5,"",16.7,"",5.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","11",23.9,"",12.4,"",18.2,"",9.6,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","12",19.9,"",11.4,"",14.7,"",6.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","13",13.5,"",3.1,"",7.6,"",.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2008","09","14",11.5,"",3.8,"",7.5,"",2.0,"",.0,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","15",11.0,"",7.2,"",8.4,"",7.0,"",24.6,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","16",8.0,"",5.0,"",6.3,"",5.0,"",6.5,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","17",8.0,"",4.5,"",6.3,"",4.9,"",2.2,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","18",11.0,"",6.0,"",7.9,"",5.5,"",1.0,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","19",11.5,"",6.0,"",8.5,"",6.0,"",8.6,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","20",9.1,"",6.5,"",7.8,"",6.0,"",18.8,"","W",0,"9"
"249180010","PSZCZYNA","2008","09","21",8.3,"",6.0,"",7.2,"",6.0,"",2.3,"","W",0,"9"
