"249180010","PSZCZYNA","2002","12","01",6.9,"",4.8,"",5.5,"",1.7,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2002","12","02",5.1,"",2.7,"",3.6,"",2.5,"",3.2,"","W",0,"9"
"249180010","PSZCZYNA","2002","12","03",5.5,"",-.3,"",1.4,"",-.4,"",.9,"","W",0,"9"
"249180010","PSZCZYNA","2002","12","04",.0,"",-2.3,"",-1.3,"",-1.4,"",.3,"","W",0,"9"
"249180010","PSZCZYNA","2002","12","05",-1.6,"",-2.6,"",-2.1,"",-2.3,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2002","12","06",1.8,"",-4.5,"",-1.8,"",-5.3,"",.0,"","W",0,"9"
"249180010","PSZCZYNA","2002","12","07",-4.2,"",-7.8,"",-6.4,"",-7.3,"",.0,"","W",0,"9"
"249180010","PSZCZYNA","2002","12","08",-7.0,"",-11.8,"",-10.1,"",-11.2,"",.2,"","S",0,"9"
"249180010","PSZCZYNA","2002","12","09",-8.0,"",-12.4,"",-10.9,"",-14.2,"",.0,"","W",0,""
"249180010","PSZCZYNA","2002","12","10",-7.8,"",-13.7,"",-11.6,"",-15.2,"",.0,"","W",0,""
"249180010","PSZCZYNA","2002","12","11",-5.6,"",-14.7,"",-11.4,"",-16.2,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2002","12","12",-6.0,"",-14.2,"",-11.0,"",-15.7,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2002","12","13",-2.6,"",-11.3,"",-7.6,"",-15.7,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2002","12","14",-6.0,"",-13.2,"",-9.8,"",-17.7,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2002","12","15",-3.5,"",-12.8,"",-7.2,"",-17.7,"",.8,"","S",0,"9"
"249180010","PSZCZYNA","2002","12","16",-1.0,"",-8.5,"",-3.7,"",-11.0,"",.5,"","S",0,""
"249180010","PSZCZYNA","2002","12","17",.4,"",-3.3,"",-1.8,"",-6.8,"",2.0,"","S",3,""
"249180010","PSZCZYNA","2002","12","18",-.4,"",-2.3,"",-1.4,"",-4.8,"",.8,"","S",4,""
"249180010","PSZCZYNA","2002","12","19",-.8,"",-5.3,"",-3.1,"",-7.7,"",.0,"9","",6,""
"249180010","PSZCZYNA","2002","12","20",-3.5,"",-10.8,"",-6.0,"",-8.7,"",.0,"9","",6,""
"249180010","PSZCZYNA","2002","12","21",-1.6,"",-8.3,"",-4.0,"",-11.2,"",.0,"","W",6,""
"249180010","PSZCZYNA","2002","12","22",-.6,"",-2.8,"",-1.8,"",-11.2,"",3.8,"","S",5,""
"249180010","PSZCZYNA","2002","12","23",-2.0,"",-9.8,"",-5.9,"",-11.3,"",1.8,"","S",8,""
"249180010","PSZCZYNA","2002","12","24",-9.4,"",-15.7,"",-13.2,"",-24.2,"",.0,"9","",7,""
"249180010","PSZCZYNA","2002","12","25",-10.0,"",-19.1,"",-14.8,"",-24.2,"",.0,"9","",7,""
"249180010","PSZCZYNA","2002","12","26",-5.5,"",-19.6,"",-13.3,"",-26.2,"",.0,"9","",7,""
"249180010","PSZCZYNA","2002","12","27",-.6,"",-10.8,"",-5.0,"",-26.2,"",.0,"9","",7,""
"249180010","PSZCZYNA","2002","12","28",-1.6,"",-6.3,"",-4.2,"",-10.7,"",.0,"9","",6,""
"249180010","PSZCZYNA","2002","12","29",2.4,"",-4.3,"",.0,"",-6.6,"",6.3,"","W",3,""
"249180010","PSZCZYNA","2002","12","30",4.4,"",.5,"",1.6,"",-.4,"",12.0,"","S",1,""
"249180010","PSZCZYNA","2002","12","31",.9,"",-7.8,"",-5.4,"",-11.0,"",.3,"","S",4,""
"249180130","CIESZYN","2002","12","01",7.5,"",5.0,"",6.0,"",3.3,"",.0,"9","",0,"9"
"249180130","CIESZYN","2002","12","02",6.9,"",4.0,"",5.4,"",2.9,"",1.7,"","W",0,"9"
"249180130","CIESZYN","2002","12","03",4.8,"",1.0,"",2.2,"",.9,"",2.3,"","W",0,"9"
"249180130","CIESZYN","2002","12","04",1.0,"",.2,"",.6,"",.4,"",.0,"","W",0,"9"
"249180130","CIESZYN","2002","12","05",.4,"",-1.3,"",-.9,"",-1.6,"",.0,"","W",0,"9"
